,Link,Date Time,Category,Title,Content
0,https://radarsurabaya.jawapos.com/read/2020/12/30/232849/diduga-gelapkan-modal-usaha-buka-kafe-rekan-bisnis-dipolisikan,"30 DESEMBER 2020, 08: 19: 42 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Diduga Gelapkan Modal Usaha Buka Kafe, Rekan Bisnis Dipolisikan","SURABAYA - Ajak kerja sama membuka kafe, Joy Sanjaya Tjwa, warga Kejawan Putih Laguna Utara, Surabaya, dilaporkan oleh Grace Octavia Leo, 29, ke Polrestabes Surabaya. Joy dilaporkan oleh Grace atas perkara dugaan penipuan dan penggelapan uang modal usaha.
Grace menjelaskan, permasalahan ini berawal dari kerja sama kedua pihak terkait bisnis pengelolahan Insom Private Lounge di  Embong Gayam dan kafe Gudang di Banyu Urip tahun lalu. Joy menjanjikan keuntungan dari omzet bulanan hingga membuat Grace tertarik dengan tawaran tersebut. Dia memberikan uang secara berkala kepada Joy hingga total mencapai Rp 450 juta.
“Kafe Insom mulai beroperasi Agustus 2019, Dibangunnya mulai Januari 2019,” ujar Grace Senin (28/12). Menurut Grace, tidak lama berselang rekan bisnisnya itu kembali menawarkan investasi membuat kafe lain. Joy menyebut modal yang dibutuhkan tidak sebanyak investasi pertama, yakni senilai Rp 350 juta.
Namun, seiring berjalannya waktu anggaran untuk menyiapkan kafe ternyata membengkak. Grace mengaku uang yang telah disetorkan hampir mencapai Rp 400 juta.
Grace mengungkapkan, janji keuntungan setiap bulan tidak pernah didapat. Joy berdalih kafe belum mendapat untung, sehingga belum bisa memberikan uang kepada Grace. Namun, kondisi itu berkelanjutan hingga sekarang, Grace tidak kunjung mendapat untung dari kafe yang buka. “Awalanya saya nggak curiga tapi lama kelamaan kok saya tunggu tidak ada sama sekali untung yang sata dapatkan,” jelasnya.
Akhirnya, Grace menemukan kejanggalan  pada  operasional kafe Gudang. “Saya merasa tertipu. Di situ saya melihat ada bukti markmup anggaran. Kok ternyata lebih dari janji sebelumnya yang Joy bilang tidak sampai Rp 400 juta. Selain itu saya juga ada bukti barang yang tidak ada masuk dalam anggaran,” paparnya.
Wakasatreskrim Polrestabes Surabaya AKP Ambuka Yudha membenarkan adanya laporan dugaan penipuan dan penggelapan tersebut.  “Sudah kami terima dan ditangani Unit Resmob,” kata AKP Ambuka. (gin/gun/rek)"
1,https://radarsurabaya.jawapos.com/read/2020/12/30/232848/gilang-fetish-akui-alami-kelainan-seks-sejak-sd,"30 DESEMBER 2020, 08: 13: 50 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,Gilang Fetish Akui Alami Kelainan Seks Sejak SD,"SURABAYA - Terdakwa Gilang Aprilian Nugraha sudah dihadirkan di ruang sidang Pengadilan Negeri (PN) Surabaya untuk menjalani agenda pemeriksaan. Rencananya sidang tuntutan akan dilanjutkan pada 4 Januari 2021.
Penasihat hukum pria 22 tahun tersebut, Sudiro Husodo, membenarkan tuntutan kliennya akan berlangsung minggu depan. Ia akan mengajukan pembelaan terhadap kliennya. Sedangkan pasal yang disangkakan terhadap kliennya adalah pasal 27 ayat (4) atau 335 KUHP tentang ITE. “Iya pasalnya tetap tentang ITE, jadi tidak ada unsur pornografinya,” jelas Sudiro.
Playvolume
00:00/02:22
Truvid
Di hadapan majelis hakim, Gilang menjelaskan bahwa dirinya sudah kecanduan fantasi melihat seorang pria dibungkus sudah sejak kelas IV sekolah dasar. Dirinya juga mengaku ingin berhenti dari fantasinya itu, namun usahanya selalu gagal. “Saya menyesal Pak Hakim. Setiap kali saya merasa kok begini terus, sebenarnya ingin lepas dari perasaan itu,” ujar Gilang.
Mantan mahasiswa Fakultas Ilmu Budaya (FIB) Unair tersebut juga mengaku beroleh kepuasan seksualnya setiap kali melihat lelaki dibungkus kain. Terlebih ketika korbannya merasa tersiksa saat dibungkus. Dia melihat lelaki dibungkus semabari onani. “Saya suka pria hidup dibungkus. Sempat onani saya sampai ejakulasi,” kata Gilang.  (gin/rek)"
2,https://radarsurabaya.jawapos.com/read/2020/12/30/232847/diiming-imingi-sabu-gratis-satpam-diadili,"30 DESEMBER 2020, 08: 08: 36 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Diiming-imingi Sabu Gratis, Satpam Diadili","SURABAYA - Dijanjikan upah menikmati sabu-sabu (SS) gratis, Arief Rakhman diadili di Pengadilan Negeri (PN) Surabaya. Budak sabu tersebut sebelumnya diciduk petugas Ditresnarkoba Polda Jatim di pinggir Jalan Ketintang Baru Gang III pada 26 Juni lalu.
Saksi Fauzi mengatakan, terdakwa terlihat di Ketintang Baru, dekat sebuah hotel, sedang mencari sesuatu yang diduga sabu-sabu. Karena gerak geriknya mencurigakan, Fauzi serta tim Diresnarkoba Polda Jatim lainnya sontak menghampiri terdakwa.
Playvolume
00:00/02:22
Truvid
“Penangkapan terhadap terdakwa Arief berawal dari informasi masyarakat kalau dia akan transaksi sabu. Waktu itu satu tim memantau,  menemukan terdakwa sedang mengambil sesuatu, kemudian kami tangkap dan dilakukan penggeledahan. Ditemukan satu klip,"" katanya.
Terdakwa Arif mengaku disuruh mengambil sabu 1,4 gram yang dipesan oleh rekannya Hanum. Ia akan diberi upah memakai sabu gratis. “Sabu tersebut ditemukan di saku celana bagian depan sebelah kiri di dalam bungkus rokok dibalut tisu rangkap tiga lembar untuk mengelabui petugas,” ujar Fauzi.
Sementara itu, Arif yang kesehariannya bekerja sebagai sekuriti membenarkan kronologi penangkapan dirinya. Dia juga mengaku sudah lima tahun terakhir menikmati sabu untuk menjaga staminanya ketika kerja. ""Jadi sekuriti itu perlu stamina tinggi karena melekan terus,"" katanya. (gin/rek)"
3,https://radarsurabaya.jawapos.com/read/2020/12/30/232845/aniaya-korban-dengan-sajam-tiga-bocah-geng-motor-diringkus,"30 DESEMBER 2020, 08: 01: 34 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Aniaya Korban dengan Sajam, Tiga Bocah Geng Motor Diringkus","SURABAYA - Tiga anggota geng yang masih di bawah umur ditangkap Unit Resmob Satreskrim Polrestabes Surabaya. FTB, 15, warga Nginden, Surabaya, NFA, 14, warga Tandes Kidul, Surabaya, dan FI, 15, warga Semolowaru, Surabaya, akhirnya ditetapkan sebagai tersangka. Ini setelah ketiganya terbukti melakukan penganiayaan menggunakan  pisau penghabisan,  celurit, dan sebuah gergaji dari seng, di Jalan Manyar, Minggu (27/12) malam. 
Korban FR, 14, yang diserang ketiga tersangka bersama satu DPO hingga mengalami luka bacok di tangannya. Korban akhirnya dibantu warga dievakuasi ke rumah sakit. Tangan kanan korban mengalami luka sayatan, sobek di perut kanan, dan luka pukulan di bagian kepala belakangnya. ""Ketiga tersangka kami amankan, satu temannya masih kami kejar,"" kata Wakasatreskrim Polrestabes Surabaya AKP Ambuka Yudha. 
✖
Ketiga tersangka itu tergabung dalam geng motor All Best 292. Mereka awalnya dihubungi tersangka FTB. Bahwa ia memiliki masalah dengan geng motor lain bernama HAH. Selanjutnya seluruh anggota berkumpul di sebuah taman di Jalan Tandes, Surabaya. Saat itu, 15 anggota termasuk FTB dan tiga tersangka lain berkumpul.
Mereka mengendarai sepeda motor berboncengan mencari keberadaan geng HAH. Mereka sudah membawa senjata tajam (sajam) dan sajam rakitan. Hingga akhirnya bertemu dengan geng HAH di Jalan Nias. Pertengkaran kedua kelompok ini pecah. Namun, geng HAH kabur  dan tidak ada korban. 
Merasa masih kurang puas, sembilan tersangka lain mencari dengan membawa sajam. Hingga akhirnya di Jalan Manyar saat itu ada korban FR dan temannya sedang menambal ban motor. Salah seorang dari kelompok ini ada yang berteriak, ""Iku Areke"". Ini membuat FTB dan lainnya berhenti dan menyerang korban yang tidak tahu apa-apa. ""Korban bukan anggota geng motor HAH. Saat itu ia menambal ban saja di lokasi,"" ujar AKP Ambuka.
Tersangka FTB memukul korban. Kemudian D yang diketahui sebagai DPO menyerang korban dengan celurit hingga mengalami luka di bagian belakang kepala korban. Diikuti tersangka FI dan FA yang menyabetkan celurit hingga perut kanan korban terluka sayat. D juga melukai tangan korban sebanyak dua kali. ""FA memukulkan gergaji dari seng ke bagian belakang keala korban,"" katanya. 
Ambuka mengaku, setelah laporan masuk pihaknya langsung mencari pelaku. Salah satunya dengan  melihat rekaman CCTV hingga berhasil diamankan satu per satu. Ada sembilan orang dan tiga ditetapkan tersangka. Mereka tidak ada dendam dengan korban. Hanya dendam dengan geng motor HAH. 
""Tersangka ini salah sasaran, korban bukan anggota geng mana pun. Kami akan tingkatkan patroli jelang malam tahun baru agar hal sama tidak terjadi,"" ungkapnya. (gun/rek)"
4,https://radarsurabaya.jawapos.com/read/2020/12/30/232822/setahun-polres-perak-gagalkan-415-kg-ss-curanmor-masih-mendominasi,"30 DESEMBER 2020, 06: 08: 02 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Setahun Polres Perak Gagalkan 41,5 Kg SS, Curanmor Masih mendominasi","SURABAYA - Polres Pelabuhan Tanjung Perak berhasil mengungkap ratusan kasus dan menggagalkan puluhan kilogram narkoba dan ratusan ribu butir pil LL selama 2020. Pihaknya juga berhasil menyita 366 botol minuman keras (miras) berbagai merek.
Kapolres Pelabuhan Tanjung Perak AKBP Ganis Setyoningrum mengungkapkan, ada 543 kasus yang masuk dan 449 dibantaranya sudah selesai penyidikan. Sisanya, masih dalam proses penyidikan hingga saat ini. Dari jumlah tersebut kasus pencurian kendaraan bermotor dan tipu gelap masih menjadi kasus dominan. ""Selama 2020 kami juga mengungkap kasus surat keterangan rapid palsu, alat kesehatan ilegal, serta penjualan masker rekondisi,"" jelasnya.
✖
Selama 2020 pihaknya juga berhasil menggagalkan pengiriman 41,5 kilogram sabu-sabu (SS). Ini belum termasuk penggerebekan pembuatan sabu. Selain itu, ada ganja 37,94 kilogram, pil LL 157.970 butir. ""Jika dihitung semuanya mencapai Rp 35 miliar. Kami akan musnahkan hari ini. Ini juga berkat kerja sama semua pihak, salah satunya Bea Cukai Tanjung Perak,"" ungkap Ganis. 
Adapun kasus lalu lintas mengalami penurunan dibanding tahun lalu. Jika tahun lalu ada 96 kasus, tahun ini 81 kasus. Begitu juga dengan jumlah korban  meninggal dunia dari 31 kasus menjadi 30 kasus. Jumlah tilang juga turun, dari 60 ribu menjadi 43 ribu pada tahun ini. Satsabahara  berhasil mengamankan miras sebanyak 366 botol. ""Diperkirakan mencapai 600 liter miras disita dari 22 lokasi,"" ungkapnya. 
Kepala Bea Cukai Tanjung Perak Aris Sudarminto mengatakan, selama ini kerja sama pihaknya dengan  Satresnarkoba Polres Pelabuhan Tanjung Perak sudah terjalin baik. Sebanyak 41,5 kilogram sabu dilimpahkan ke Polres Pelabuhan Tanjung Perak untuk dilakukan penyidikan terkait pemilik narkoba tersebut. ""Alhamdulillah, semua ditindaklanjuti dan semua tersangka berhasil ditangkap,"" tuturnya. (gun/rek)"
5,https://radarsurabaya.jawapos.com/read/2020/12/30/232820/baharkam-polri-ditpolairud-gerebek-rumah-produksi-bom-ikan,"30 DESEMBER 2020, 06: 04: 15 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,Baharkam Polri-Ditpolairud Gerebek Rumah Produksi Bom Ikan,"SURABAYA - Tim gabungan Ditpolairud Polda Jatim dan Korpolairud Baharkam Polri berhasil menggagalkan pengiriman potasium klorida (KCl3) dan sodium perklorat. Dua bahan kimia ini hendak dipergunakan M Baidowi, 43, warga Socah, Bangkalan, Madura.
Tim gabungan awalnya menemukan potasium di rumah tersangka sebanyak 2.400 kilogram. Selanjutnya, dari pengembangan didapatkan 9.350 kilogram dan sodium perklorat 4.625 kilogram di gudang Jalan Margomulyo Permainan, Surabaya. 
✖
Pengungkapan tersebut bermula dari penyelidikan tim gabungan Ditpolairud Polda Jatim dan Korpolairud Baharkam Polri. Tersangka Baidowi akhirnya diamankan di rumahnya. ""Kami amankan ribuan kilogram potasium dan diakui sebagai bahan baku bom ikan serta alat isap dan satu poket sabu-sabu 0,23 gram,"" kata Kabaharkam Polri, Komjen Pol Agus Andrianto, kemarin. 
Berdasar hasil interogasi diketahui jika tersangka membeli potasium dari sebuah gudang di wilayah Margomulyo Permai. Tim akhirnya menggerebek gudang tersebut. Seharusnya penjualan zat kimia ini tidak boleh begitu saja, ada syarat tertentu. Namun, diduga tersangka tidak memenuhi syarat tersebut. ""Surat jalannya diganti sodium karbonat. Perusahaan pemilik gudang juga belum bisa menunjukkan izin,"" ujarnya. 
Tersangka mengakui potasium tersebut hendak digunakan sebagai bom ikan dan sudah ada yang memesan. Pemesannya berasal dari Makassar, Sulawesi Selatan. Tersangka menjual per kilogram potasium dan ditaruh dalam botol plastik air mineral seharga Rp 35 ribu dan sumbu detonatir bom ikan seharga Rp 20 ribu. ""Tersangka sudah menjual bom ikan ini sejak dua tahun lalu,"" jelas Agus.
Komjen Pol Agus mengungkapkan, penggunaan bom ikan ini sangat merusak ekosistem lain seperti terumbu karang. ""Untuk pemulihan ekosistemnya secara alami butuh waktu puluhan tahun. Makanya, penggunaan bom ikan sangat dilarang,"" tegasnya. (gun/rek)"
6,https://radarsurabaya.jawapos.com/read/2020/12/28/232522/libur-nataru-wisata-religi-ampel-dipenuhi-peziarah,"28 DESEMBER 2020, 17: 31: 47 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Libur Nataru, Wisata Religi Ampel Dipenuhi Peziarah","ANDY SATRIA/RADAR SURABAYA
TIDAK DIBATASI: Sejumlah peziarah saat mengunjungi komplek wisata religi Makam Sunan Ampel, Surabaya, Minggu (27/12).
✖
SURABAYA-Wisata religi Ampel dibanjiri pengunjung saat libur panjang akhir tahun. Pengelola wisata religi di kawasan Surabaya Utara ini pun bekerja ekstra keras agar protokol kesehatan bisa diterapkan. Apalagi sebagian besar peziarah berasal dari luar Surabaya.
Staf Wisata Religi Ampel Muhammad Hidayat mengatakan, lonjakan peziarah sudah terlihat sejak pekan lalu. Karena itu, akses masuk dari pintu barat, tengah, dan timur dibuka semua agar mempermudah pengunjung.
Hidayat mengatakan, jumlah pengunjung sekitar  3.000 orang selama libur panjang ini. Meski sedang dalam pandemi Covid-19, animo peziarah tak surut. ""Saat padat pengunjung ini kami selalu ingatkan melalui pengeras suara untuk tetap menggunakan masker,"" katanya.
Meski sudah diingatkan, Hidayat tak memungkiri terkadang masih banyak pengunjung tak menggunakan masker. Namun, mereka tetap membawa masker karena takut ada razia.
Untuk membatasi jumlah pengunjung di Makam Sunan Ampel disiagakan petugas gabungan TNI/Polri dan Satpol PP.  Petugas yang berjaga selalu mengingatkan pengunjung agar tidak berkerumun  dan tetap menjaga jarak.
Selain itu, pihaknya juga rutin menyemprotkan disinfektan di luar masjid, dalam masjid, hingga area makam secara rutin. Saat ini sudah tidak lagi dibatasi waktunya. ""Kalau dulu saat PSBB kami tutup agar mudah pemantauannya. Sekarang los, gak ditutup. Kami buka semua karena banyak pengunjung,"" ungkapnya.
Dari pantauan Radar Surabaya, kebanyakan pengunjung berasal dari luar kota yang memanfaatkan musim libur untuk berziarah. ""Ya, mumpung libur sekalian berziarah,"" kata salah satu pengunjung, Aris.
Terminal wisata religi Ampel juga penuh kendaraan peziarah. Menurut salah satu staf terminal, sejak Kamis (24/12) kendaraan yang terparkir di terminal didominasi bus yang berasal dari luar kota. ""Biasanya pagi dan malam itu paling banyak bus dari luar kota,"" katanya.  (rmt/rek)"
7,https://radarsurabaya.jawapos.com/read/2020/12/28/232520/pembobol-etalase-warkop-di-jalan-tanjungsari-terekam-cctv,"28 DESEMBER 2020, 17: 25: 06 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,Pembobol Etalase Warkop di Jalan Tanjungsari Terekam CCTV,"SURABAYA-Seorang pencuri berhasil menyatroni warung kopi (warkop) Corner Pearsa milik M Soleh, 32, di Jalan Tanjungsari, Surabaya, Sabtu pagi (26/12). Dalam aksinya, pelaku yang terekam CCTV berhasil menggasak etalase berisi rokok, dan uang tunai Rp 3 juta.
Menurut informasi, aksi pencurian tersebut terjadi sekitar pukul 04.00 atau menjelang subuh. Penjaga warkop, Pini, saat itu ketiduran di bangku pojok warkop. Tidak lama kemudian datang pelaku lelaki yang masuk warkop.
✖
Setelah melihat penjaga warkop tertidur pulas, pelaku lantas beraksi. Dia tampak mengangkat etalase kecil yang di dalamnya berisi rokok, uang hasil penjualan dan rokok eceran yang ditaruh di atas etalase.
Uniknya, pelaku terlihat cukup lihai. Sebab kaleng berisi rokok eceran yang ditaruh di atas etalase tidak satu pun yang jatuh saat etalasenya diangkat pelaku. ""Benar, kejadian Sabtu pagi pukul 04.00. Yang jaga perempuan ketiduran,"" ungkap pemilik warkop, M Soleh, Minggu (27/12).
Pria yang tinggal di Jalan Balongsari Krajan itu menerangkan, aksi pencurian baru diketahui pagi hari setelah subuh. Saat itu penjaga warkop sudah melihat etalase tak ada di tempat semula. ""Pagi saya datang mau ambil uang, penjaga menangis karena etalase berisi uang, rokok hilang dicuri pelaku,"" bebernya.
Sejurus kemudian, Soleh lalu mengecek rekaman CCTV yang ada di warkop melalui ponselnya. Dari video rekaman CCTV, pelaku beraksi sendiri saat masuk ke warkop dan mengangkat etalase. Korban mengaku merugi sekitar Rp 4 juta.  Sabtu siang ia udah mengadu ke Polsek Sukomanunggal terkait aksi pencurian etalase berisi uang dan rokok itu.
Kapolsek Sukomanunggal AKP Christian Ade Manapa saat dikonfirmasi terkait pencurian etalase berisi uang dan rokok mengatakan masih menunggu korban hitung kerugian. ""Masih tunggu korban hitung kerugian. Kemarin (korban) hanya laporan informasi,"" ujar Christian Ade, kemarin. (rus/rek)"
8,https://radarsurabaya.jawapos.com/read/2020/12/28/232516/ditinggal-belanja-motor-mahasiswi-cantik-diembat-maling,"28 DESEMBER 2020, 16: 58: 57 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Ditinggal Belanja, Motor Mahasiswi Cantik Diembat Maling","SURABAYA-Nasib apes menimpa Dita Febriana Putri. Perempuan 22 tahun asal Jalan Merapi, Desa Bambe, Driyorejo, Gresik, itu baru saja menjadi korban pencurian motor saat dipakai belanja di pasar mingguan kawasan Jalan Mastrip, Warugunung, Karang Pilang.

Akibatnya motor Honda Beat warna merah putih nopol W 2757 DC raib. Selain itu helm, dan dompet berisi STNK, ATM, SIM, KTP, dan kartu e-tol yang ditaruh di bagasi turut amblas.

Dita Febriana Putri mengatakan, sebelum kejadian motor diparkir di pinggir jalan sudah dikunci setir. Ia saat itu berbelanja barangyang ada di pasar Sabtu (26/12) sekitar pukul 09.30. ""Saat hendak pulang, motor sudah tidak ada di tempat semula,"" ungkap Dita Febriana kepada Radar Surabaya.

Mahasiswi Universitas PGRI Adi Buana semester akhir ini menambahkan, dirinya sempat mencari motor di sekitar lokasi. Bahkan dia sempat keliling dan menanyakan ke warga dan penjual yang ada di dekat motornya. Namun, tidak ada yang tahu. ""Setelah itu saya merasa motor benar dicuri maling. Awalnya saya kira dipindah,"" sebutnya.

Tak hanya motor, lanjut Dita, helm miliknya juga turut raib. Selain itu, di dalam bagasi, dompet berisi STNK, SIM, ATM, KTP, dan kartu e-tol juga turut amblas. ""Saya kemarin sudah ke Polsek Karang Pilang untuk laporan,"" bebernya.

Kapolsek Karang Pilang Kompol Samsul Hadi saat dikonfirmasi Radar Surabaya membenarkan terkait adanya laporan curanmor tersebut. ""Benar Mas. Masih lidik,"" katanya singkat. (rus/rek)
✖"
9,https://radarsurabaya.jawapos.com/read/2020/12/28/232475/ditangkap-tersangka-tusuk-korban-karena-selingkuhi-istrinya,"28 DESEMBER 2020, 13: 47: 28 WIB | EDITOR : WIJAYANTO",Hukum & Kriminal Surabaya,"Ditangkap, Tersangka Tusuk Korban karena Selingkuhi Istrinya","SURABAYA-Gerak cepat Unit Reskrim Polsek Sukolilo akhirnya membuahkan hasil. Pelaku penusukan terhadap M. Kholil, 55, ditangkap dua hari setelah kejadian.
Tersangka Amanudin, 56, warga Jalan Pumpungan Gang Masjid, Surabaya, langsung dijebloskan ke ruang tahanan Polsek Sukolilo.
✖
Kanitreskrim Polsek Sukolilo Iptu Zainul Abidin membenarkan penangkapan terhadap Amanudin yang masih tetangga korban.
Setelah mendapat laporan tindak penganiayaan, pihaknya langsung mencari keberadaan tersangka. ""Dari hasil interogasi awal, tersangka mengakui ia menusuk korban karena cemburu,"" ujar Zainul.

Pengakuan tersangka, korban bernama Kholil pernah dipergoki sedang berduaan dengan istrinya berinisial IK. Bahkan, saat tepergok, tersangka yang juga marbot masjid sempat marah besar.
Namun, mereka akhirnya berdamai setelah M Kholil mau menandatangani surat pernyataan untuk tidak melakukannya lagi. IK juga mau menandatangani surat pernyataan tersebut.
Namun, ternyata keduanya kembali dipergoki saat Kholil baru pulang dari masjid. Hingga membuat tersangka naik pitam.
""Ternyata perjanjian dilanggar lagi sehingga tersangka nekat menganiaya korban. Ini membuat tersangka mencari korban dan menusuknya menggunakan pisau,'' jelasnya. (gun/rek)"
