,Link,Date Time,Category,Title,Content
0,https://radarjember.jawapos.com/berita-daerah/jember/18/11/2020/jadi-korban-tabrak-lari-kaki-pedagang-jagung-nyaris-putus,18 November 2020 11:47 AM,Jember,"Jadi Korban Tabrak Lari, Kaki Pedagang Jagung Nyaris Putus
","Kondisi korban saat masih berada di lokasi kejadian.
JEMBER, RADARJEMBER.ID – Agus Supriyadi, 30 pengendara sepeda motor Yamaha Vixion P 6164 LD asal Dusun Bedadung, Desa Kaliwining, Kecamatan Rambipuji menjadi korban tabrak lari Selasa (17/11/2020) pukul 17.00 WIB.
Korban mengalami luka yang cukup parah di bagian paha dan pergelangan kakinya setelah mengalami tabrak lari di Jalan Raya Umum jurusan Jember – Surabaya, tepatnya di depan Pasar Langkap Dusun Krajan, Desa Langkap, Kecamatan Bangsalsari.
Informasi di lapangan, korban Agus Supriyadi saat itu mengendarai sepeda motor membawa barang dagangan jagung. Korban hendak membawa dagangannya itu dari Rambipuji ke Pasar Sumberbaru.
Sesampai di lokasi kejadian, korban hendak menyalip mobil tak dikenal yang saat itu melaju searah di depannya. Pada saat yang bersamaan, muncul kendaraan sejenis truk dari arah barat ke timur. Akibat jarak yang sudah dekat, tabrakan pun tak terhindarkan. Kendaraan yang menabrak korban sempat berhenti sebentar, namun setelah itu melaju dengan kecepatan tinggi ke arah timur.
Korban oleh warga sekitar langsung dievakuasi ke pinggir jalan. Tulang paha kanan korban patah. Bahkan, pergelangan kakinya juga nyaris putus. Tak lama kemudian, petugas dari Polsek Bangsalsari datang ke lokasi. Korban dilarikan ke puskesmas terdekat sebelum akhirnya dirujuk ke RSD dr Soebandi Jember.
Kapolsek Bangsalsari AKP I Putu Adi, membenarkan kejadian itu. Pihaknya mengamankan barang bukti kendaraan milik korban. “Jadi kita ini hanya melakukan penanganan awal saja. Untuk kasusnya kita limpahkan ke Unit Laka Lantas Polres Jember,” ungkapnya.
Editor: Solikhul Huda
Reporter: Jumai
Fotografer: Jumai"
1,https://radarjember.jawapos.com/wisata/27/10/2020/taman-gading-wisata-baru-yang-viral-di-jember,27 October 2020 9:06 AM,Wisata,"Taman Gading, Wisata Baru yang Viral di Jember
","ASRI: Beberapa pengunjung sedang menikmati keindahan wisata Taman Gading.
LEDOKOMBO.RADARJEMBER.ID- Kabupaten Jember memiliki banyak destinasi wisata yang bisa dikunjungi. Mulai dari wisata alam maupun wisata kebudayaan. Salah satu wisata alam yang sedang viral saat ini adalah Taman Gading. Berlokasi di Dusun Sumber Bulus, Desa Sumber Salak, Kecamatan Ledokombo, Kabupaten Jember. Meski tergolong baru, wisata ini kian ramai dikunjungi, terlebih saat akhir pekan dan libur panjang.
Sejak September 2020, Musyawwir, 36, resmi membuka Taman Gading sebagai wisata. Awalnya, ia tak pernah terpikir untuk membangun taman wisata di lahan seluas satu setengah hektare ini, karena terletak di pelosok desa. Ia hanya berniat menanam bibit-bibit pohon dan tanaman hias untuk kemudian dijual ke toko bunganya yang ada di pulau Bali. Namun, salah satu warga sekitar memintanya untuk dijadikan wisata, karena melihat keindahan ratusan bibit tanaman layaknya taman bunga.
Setelah mendengar ucapan tersebut, ia mempertimbangkan bagaimana caranya agar lahan bibit tanaman itu layak menjadi tempat wisata. “Saya mulai membeli bunga-bunga dari Malang. Bagaimana caranya agar cepat besar dan bagus dilihat,” ungkap Musyawwir.
Sekitar delapan bulan tanaman hias miliknya tumbuh sesuai konsep yang diinginkan. Satu- per satu hingga puluhan pengunjung berdatangan melihat keindahan wisata yang dia bangun. Ia mulai berinisiatif untuk mengembangkan taman tersebut dengan membuat kolam mini untuk pemandian anak-anak.
“Dulu saat masih 70 persen, pengunjung sudah ramai. Jadi saya teruskan saja untuk dibuka sampai sekarang. Ini ada satu kolam, terus masih bikin lagi dua kolam untuk anak usia TK yang dilengkapi wahana. Dan satu lagi untuk dewasa,” papar ayah dua anak tersebut.
Saat memasuki wisata Taman Gading, pengunjung akan dikenakan tiket sebesar Rp 5.000 per orang. Di area wisata, pengunjung akan dimanjakan oleh keindahan taman bunga yang berwarna-warni yang dengan bentuk oval, bulat, dan juga berbentuk hati. Kemudian, terdapat juga kolam renang untuk anak-anak usia 3-12 tahun. Pengunjung juga akan mendapatkan fasilitas peminjaman payung gratis untuk melindungi dari sinar matahari atau air hujan.
Selain susunan taman bunga dan kolam renang, terdapat juga beberapa gazebo bagi pengunjung yang ingin beristirahat dan menikmati keindahan wisata. Tempat ini juga sangat mendukung bagi pengunjung yang ingin berfoto dengan latar belakang bunga, serta kolam kolam renang yang airnya berwarna biru. (*)
Editor: Mahrus Sholih
Reporter: mg2
Fotografer: mg2"
2,https://radarjember.jawapos.com/lakalantas/27/10/2020/sopir-tabrak-kendaraan-parkir-penumpang-terjepit-kabin,27 October 2020 8:46 AM,Lakalantas,"Sopir Tabrak Kendaraan Parkir, Penumpang Terjepit Kabin
","RINGSEK: Bagian depan mobil pikap yang menabrak kendaraan parkir di depan Pasar Kepatihan. Kecelakaan yang disebabkan sopir mengantuk ini mengakibatkan penumpang pikap terjepit kabin dan harus dilarikan ke puskesmas.
KALIWATES.RADARJEMBER.ID – Gara-gara sopir mengantuk, pikap L300 P 8769 VO yang dikemudikan Ifan Dika Kusumawardani, 25, warga Dusun Krajan, Desa Tapanrejo, Kecamatan Muncar, Banyuwangi, menabrak mobil dan motor yang sedang parkir. Kecelakaan terjadi di Jalan Ahmad Yani depan Pasar Kepatihan, Kecamatan Kaliwates, Selasa (27/10) sekitar pukul 05.30.
Tidak ada korban jiwa dalam peristiwa tersebut. Hanya saja, Syaiful Bahri, penumpang pikap dilarikan ke Puskesmas Sumbersari. Karena kaki pemuda 30 tahun itu terjepit kabin pikap. Bahkan, petugas sempat kesulitan mengeluarkan korban, sehingga mereka menggunakan mesin gerinda untuk memotong kabin kemudian ditarik kendaraan lain agar korban bisa dikeluarkan.
Menurut Ifan, sopir pikap, dia sudah terasa mengantuk sejak dari Randuagung, Lumajang. Tapi dia dipaksa lanjut agar segera sampai ke Pasar Tanjung dan menurunkan muatan ikan asin. “Saat di Pasar Tanjung saya bilang ke Mas Syaiful untuk diganti karena saya benar-benar ngantuk,” kata Ifan kepada petugas.
Ifan mengaku mulai tak kuat menahan kantuk setelah di simpang tiga, beberapa meter sebelum lokasi kecelakaan. Dia terkejut ketika di depan sudah banyak motor, hingga akhirnya dia banting setir ke kiri. Akibatnya, Daihatsu Xenia P 1003 VG milik Roza, warga Jalan Sriwijaya dan beberapa motor yang terparkir di depan Pasar Kepatihan tertabrak.
Peristiwa ini selanjutnya dilaporkan ke Unit Lakalantas Polres Jember. Petugas yang datang segera melakukan olah TKP. Selanjutnya dua mobil diderek ke bagian Lakalantas Polres Jember.
Menurut Eko, salah seorang saksi, mobil pikap itu tiba-tiba oleng ke kiri dan menabrak mobil parkir. Kerasnya benturan membuat kabin mobil ringsek dan penumpangnya susah dikeluarkan. (*)
Editor: Mahrus Sholih
Reporter: Jumai
Fotografer: Jumai"
3,https://radarjember.jawapos.com/iklan/26/10/2020/selain-zoom-bisa-lewat-youtube,26 October 2020 2:05 PM,Iklan,"Selain Zoom, Bisa Lewat Youtube
Live Streaming Talk Show QRIS","JEMBER, RADARJEMBER.ID – Gelaran talk show bertajuk QRIS Solusi Efektif dalam Pandemi Covid-19 akan berlangsung Selasa (27/10) mendatang. Nah, selain lewat Zoom cloud meeting, peserta juga bisa menyaksikan live streaming talk show tersebut lewat Youtube Radar Jember Digital.
Jangan khawatir, sebab peserta yang mengikuti streaming lewat Youtube juga akan berkesempatan memberikan pertanyaan selama talk show berlangsung. Juga kesempatan untuk mendapatkan hadiah door prize berupa Uang Peringatan Kemerdekaan (UPK) 75 Tahun NKRI. “Kesempatannya sama besar,” ujar Arini Safitri, PIC talk show.
Ya, Bank Indonesia Jember memberi kesempatan kepada masyarakat untuk bisa mendapatkannya dengan cuma-cuma alias gratis. Untuk mendapatkan door prize tersebut, peserta wajib melakukan screen shot keikutsertaan mereka pada setiap sesi. Di akhir acara, akan ada undian serta pengumuman 150 peserta terpilih. Bagi peserta yang terpilih, harus melakukan verifikasi sesuai ketentuan dan syarat dari panitia.
Netizen yang ingin ikut serta dalam acara ini juga berkesempatan mendapatkan door prize berupa UPK 75 tahun untuk 150 peserta yang beruntung. Serta mendapat e-sertifikat sesuai syarat dan ketentuan yang berlaku. Bagaimana caranya? Peserta tinggal mendaftar lewat link http://tiny.cc/QRISBIJember tanpa dipungut biaya sepeser pun.
Agenda tersebut juga akan dihadiri oleh Kepala Bank Indonesia Jember Hestu Wibowo sebagai keynote speaker, serta Asisten Direktur Bank Indonesia Jember Febrina sebagai narasumber. Kemudian, acara ini juga menjadi lebih istimewa karena akan dihadiri oleh guest star ternama yakni Rizna Nycta Gina.
Dilansir dari situs resmi Bank Indonesia, Quick Response Code Indonesian Standard atau biasa disingkat QRIS (dibaca KRIS) adalah penyatuan berbagai macam QR dari berbagai Penyelenggara Jasa Sistem Pembayaran (PJSP) menggunakan QR Code. QRIS dikembangkan oleh industri sistem pembayaran bersama dengan Bank Indonesia agar proses transaksi dengan QR Code dapat lebih mudah, cepat, dan terjaga keamanannya. Semua Penyelenggara Jasa Sistem Pembayaran yang akan menggunakan QR Code Pembayaran wajib menerapkan QRIS.
Saat ini, dengan QRIS, seluruh aplikasi pembayaran dari Penyelenggara manapun baik bank dan nonbank yang digunakan masyarakat, dapat digunakan di seluruh toko, pedagang, warung, parkir, tiket wisata, donasi (merchant) berlogo QRIS, meskipun penyedia QRIS di merchant berbeda dengan penyedia aplikasi yang digunakan masyarakat.
Editor: Lintang Anis Bena Kinanti
Reporter: Lintang Anis Bena Kinanti
Fotografer:"
4,https://radarjember.jawapos.com/berita-daerah/bws/22/10/2020/32557,22 October 2020 2:10 PM,Bondowoso,"Arak-Arak Bondowoso Kian Ciamik
","MAKIN MENARIK: Taman Wisata Arak-Arak kini sungguh memesona setelah dipoles dengan adanya tambahan berbagai fasilitas yang memadai. Salah satunya sejumlah titik untuk swafoto.
BONDOWOSO, RADARJEMBER.ID – Taman Arak-Arak di Kecamatan Wringin, Bondowoso, kini jadi destinasi wisata. Lokasi tersebut telah dipoles Dinas Pariwisata Pemuda dan Olahraga (Disparpora) dengan dibangunnya beberapa tempat seperti lokasi selfie atau swafoto yang keren untuk pengunjung.
Pengunjung juga bisa menikmati berbagai menu makanan dan minuman. Baik sekadar ngopi, sarapan, hingga makan siang atau malam.
“Arak-Arak jauh lebih indah sekarang. Tempatnya bersih, rapi, dan indah. Ternyata banyak tempat swafoto yang bagus,” kata Alex Candra Tan kepada Jawa Pos Radar Ijen, kemarin.
Mahasiswa STIE Mandala Jember asal Bondowoso ini menilai Arak-Arak lebih bagus dan ‘menjual’. “Kalau seperti ini enak untuk singgah, bisa istirahat sambil kongkow-kongkow sekaligus swafoto,” terangnya. Alex, sapaan karibnya, mengaku sengaja singgah setelah perjalanan jauh dari Solo.
Taman Wisata Arak-Arak Bondowoso merupakan sebuah taman di tengah hutan kawasan pegunungan yang berada di sisi barat laut Kabupaten Bondowoso. Untuk menikmati keindahan alam Arak-Arak Bondowoso, pengunjung cukup membayar tiket wahana ATV sebesar Rp 10 ribu untuk tiga kali putaran. Sementara, tiket wahana flying bike sebesar Rp 15 ribu. Pengunjung bisa menikmati pesona keindahan alam, berfoto-foto, maupun menaiki wahana yang ada.
Kepala Bidang Pariwisata (Kabidpar) Disparpora Bondowoso Arif Setyo Raharjo menjelaskan bahwa hampir semua tempat wisata sudah buka saat new normal di tengah pandemi Covid-19. Masing-masing tempat wisata harus mematuhi protokol kesehatan selama pandemi Covid-19 ini. “Wajib pakai masker, cuci tangan, dan jaga jarak selama berada di tempat wisata yang dikunjungi,” imbuhnya. Termasuk bagi pengunjung taman Wisata Arak-Arak Bondowoso.
Editor: Hadi Sumarsono
Reporter: Narto
Fotografer: Narto"
5,https://radarjember.jawapos.com/headline/13/09/2020/berangsur-naik-tapi-tetap-rugi,13 September 2020 2:36 PM,Headline,"Berangsur Naik, tapi Tetap Rugi
Harga Cabai di Petani Masih Rendah","PILIH YANG BAGUS: Distributor yang tengah menyortir cabai dari pengepul sebelum dikirim ke luar Jember.
JELBUK.RADARJEMBER.ID – Harga cabai di Jember terpantau tidak stabil. Dari petani harga cabai terus bergerak turun. Misalnya di desa Sucopangepok, Kecamatan Jelbuk, harga cabai melambung diangka Rp 7.000 hingga Rp 9.000 per kilogram. Harga tersebut merupakan harga yang ditetapkan pengepul kepada petani.
Sedangkan, dari para pedagang dan distributor pasar, harganya lebih rendah. Mereka memasang harga beli mulai Rp 6.000 per kilogram. “Paling mentok harganya kalau ke pedagang Rp 9.000,” kata Irul, distributor cabai rawit di Desa Sucopangepok.
Rusaknya harga cabai ini telah terjadi sejak awal pandemi. Semakin parah di bulan Agustus. Selama ini, Irul merupakan distirbutor cabai dari pengepul yang nantinya dikirim ke Palembang dan Jambi.
Sebelum pandemi, Irul mampu mengirim cabai keriting satu truk setiap harinya. Kini, ia hanya mampu kirim 5 – 10 karung cabai setiap harinya. “Itu saja saya kirimnya pakai ekspedisi. Tidak seperti dulu langsung pakai truk sendiri,” ujarnya.
Seolah tak memiliki alternatif lain, walaupun harga cukup rendah dan merugikan, Irul tetap melakukan distribusi cabai. Sebab, jika ia berhenti tidak melakukan ekspedisi, pelanggan akan melirik pemasok lain. “Jadi saya tetep kirim. Ditelateni saja,” ungkapnya.
Sementara, di tempat berbeda, di Dusun Muneng, Desa Kraton, Kecamatan Gumukmas, harga cabai rawit berada di kisaran Rp 4.000 per kilogram. “Pengepul ambilnya Rp 4.000,” tutur Ali Surahman, salah satu petani cabai di dusun setempat.
Ali mengatakan, harga ini sudah lebih baik dari harga sebelumnya, yakni Rp 2.500 per kilogram. Kendati demikian, Ali optimistis dalam kurun waktu dekat harga cabai akan bergerak naik. “Sampai di harga empat ribu, paling harganya akan naik. Tapi, liat saja nanti,” pungkasnya. (*)
Editor: Mahrus Sholih
Reporter: mg1
Fotografer: Istimewa"
6,https://radarjember.jawapos.com/berita-daerah/jember/13/09/2020/kawanan-maling-acak-acak-kios-ikan-di-rest-area-jubung,13 September 2020 9:58 AM,Jember,"Kawanan Maling Acak-Acak Kios Ikan di Rest Area Jubung
Curi Ikan Arwana dan Louhan, Kerugian Rp 16 Juta","BERANTAKAN: Kios ikan hias milik Abdul Hayi, 41, warga Jalan Gatot Subroto V/84, Kelurahan Kepatihan, Kaliwates. Kios di rest area Jubung, Kecamatan Sukorambi itu berantakan akibat disatroni kawanan pencuri, Sabtu (12/9).
SUKORAMBI.RADARJEMBER.ID – Abdul Hayi, 41, warga Jalan Gatot Subroto V/84, RT 002/RW 011, Kelurahan Kepatihan, Kaliwates, kehilangan tempat usahanya. Kios ikan hias miliknya yang berada di rest area Jubung, Kecamatan Sukorambi, berantakan karena disatroni kawanan pencuri, Sabtu (12/9).
Belum diketahui pasti pukul berapa kawanan maling itu masuk ke dalam kios. Korban baru tahu setelah datang ke tempat usahanya sekitar pukul 09.00. Saat itu korban datang untuk membuka kios tersebut.
Baru saja tiba, korban kaget saat melihat tempat usahanya sudah berantakan. “Bapak saya tadi telepon pas mau buka kaget. Karena lihat kios sudah berantakan. Saya jaga malam, bapak jaga pagi,” kata anak korban.
Sebagian barang yang awalnya ada di dalam kios sudah ada diluar. Kawanan pencuri itu diduga masuk lewat dinding sebelah timur yang terbuat dari bambu. “Masuk dan keluarnya juga lewat tempat yang sama,” kata Abdul Hayi.
Maling itu ditengarai tak bekerja sendiri. Tapi kawanan. Karena untuk membawa barang yang diambil dari kios tidak cukup hanya satu orang. Saat itu, korban langsung melaporkan kejadian ini ke perangkat desa. Selanjutnya dilaporkan ke Polsek Sukorambi. “Beberapa akuarium juga berantakan. Sedangkan sebagian ikan hias hilang,” ucap Abdul Hayi.
Setelah dicek, barang yang hilang dari dalam kios yang dirintis sejak 2013 itu, di antaranya beberapa akuarium beserta ikan hiasnya. Bahkan, dua ekor ikan Arwana jenis red, seekor ikan Louhan, dan 14 filter akuarium berbagai tipe juga digondol kawanan bandit tersebut.
Tak hanya itu, dua wafe maker dan 10 lampu akuarium berbagai jenis dan ukuran juga raib. “Saya hanya berharap agar kejadian ini secepatnya terungkap. Mudah-mudahan peristiwa serupa di rest area ini tidak berkelanjutan, ” tutur korban.
Agar pada pedagang yang menempati kios di res area jubung ini tidak semakin was awas. “ya kita serahkan saja proses penyelidikannya kapada Polisi. Saya hanya bisa berdoa semoga pelakunya secepatnya tertangkap.“Dengan kejadian ini saya mengalami kerugian sekitar Rp. 20 jutaan, “pungkas Abdul Hayi.
Diduga peristiwa pencurian itu terjadi, Sabtu (12/9) dini hari. “Kira-kira pukul tiga atau empat pagi. Soalnya warung kopi di belakang persis itu tutup jam satu,” kata Nur Ahmadi, kakak korban.
Menurut Nur Ahmadi, pelaku bisa masuk ke dalam kios korban setelah berhasil menjebol dinding bambu. Saat di dalam, kawanan maling itu menguras air akuarium yang ada diatas rak. “Setelah itu akuariumnya didorong. Makanya kami menduga pelaku lebih dari seorang karena harus menguras air akuarium dulu,” ujarnya.
Akibat peristiwa ini korban mengalami kerugian hingga Rp 16 juta. “Pelakunya tahu soal ikan hias. Karena yang diambil ikan yang harganya mahal. Yaitu dua arwana jenis super red dan Louhan,” ucapnya.
Peristiwa pencurian di kawasan Rest Area Jubung ini bukanlah yang pertama. Beberapa hari sebelumnya, sebuah warung makan juga dibobol maling. “Kira-kira empat hari lalu, warung belakang lapak juga dibobol. Pokoknya sering kebobolan di sini,” ungkap Nur Ahmadi.
Sementara itu, Kepala Desa Jubung Bhisma Perdana mengatakan, agar tidak terjadi lagi, dilokasi akan dipasang kamera pengintai atau CCTV. “Keamanan di lokasi merupakan tanggung jawab bersama. Tapi nanti akan kita rembug dengan para pedagang agar urunan memasang kamera CCTV supaya peristiwa ini tidak terjadi lagi,” kata Bhisma.
Bhisma mengatakan, pihaknya ingin Rest Area Jubung menjadi kawasan yang aman, tertib dan bermanfaat bagi kemakmuran bersama. Dia juga meminta, kepolisian segera mengungkap siapa pelaku di balik peristiwa ini. Sehingga kasus serupa tak terjadi lagi di kemudian hari. “Agar pedagang yang ada di sini merasa aman dan tidak ketakutan,” pungkasnya. (*)
Editor: Mahrus Sholih
Reporter: Jumai
Fotografer: Jumai"
7,https://radarjember.jawapos.com/berita-daerah/jember/09/09/2020/ngebut-tabrak-mobil-plat-merah,9 September 2020 6:16 PM,Jember,"Ngebut, Tabrak Mobil Plat Merah
","KECELAKAAN: Mobil Plat merah yang ditubruk Fahmi, warga Desa Kraton Kecamatan Kencong langsung dibawa ke Polsek Kencong. Sementara korban Fahmi tewas dalam perjalanan ke puskesmas.
JEMBER, RADARJEMBER.ID – Kecelakaan lalu lintas terjadi antara mobil plat merah milik Dinas Pemberdayaan Masyarakat dan Desa Jember, dengan pengendara sepeda motor korban bernama Fahmi, 22 tahun. Kecelakaan ini terjadi di Jalan Raya  Krakatau, Kencong, Rabu (9/9).
Peristiwa itu berawal ketika mobil plat merah tersebut akan belok untuk masuk ke halaman kantor UPK Kencong. Saat yang hampir bersamaan, Fahmi  yang melaju dengan kecepatan tinggi. Karena jarak terlalu depat,  korban  yang warga Dusun Sidoganti, Kraton – Kencong itu tidak bisa mengendalikan kendaraannya. Motornya oleng, dan akhirnya menghantam mobil plat merah tersebut.
Fahmi terpental ke tengah jalan raya. Sedangkan motor yang dikendarainya terus melaju liar dan menabrak beberapa motor lain yang dari arah timur.
Menurut saksi mata, Manan (45), benturan yang dialami Fahmi cukup parah. Di lokasi kejadian, bagian kepala Fahmi mengalami pendarahan hebat. “Orangnya terguling beberapa kali di jalan raya,” ungkapnya.
Fahmi pun dengan gegas dilarikan ke puskemas terdekat. Namun, belum sempat sampai tujuan, Fahmi dinyatakan meninggal dalam perjalanan menuju ke Puskesmas.
Tak hanya menelan korban, kecelakaan itu juga membuat lalu lintas di jalan yang menghubungkan ke Lumajang macet sebentar. Bahkan agenda rapat dengan UPK Kencong juga tertunda. “Ya, akibatnya kami tunda dulu rapatnya,” ungkap Muhamad Yelli, Plt Camat Kencong.
Editor: Hadi Sumarsono
Reporter: mg1
Fotografer: mg1"
8,https://radarjember.jawapos.com/berita-daerah/jember/09/09/2020/perang-tarif-bikin-hotel-non-bintang-resah,9 September 2020 6:14 PM,Jember,"Perang Tarif Bikin Hotel Non Bintang Resah
","Tegoeh Soeprajitno, Ketua PHRI Jember
JEMBER, RADARJEMBER.ID – Langkah hotel berbintang berjaringan menurunkan tarif kamar hotel di saat pandemi Covid-19 berdampak terhadap hotel kecil atau non bintang. Apalagi hal ini hampir dilakukan oleh semua hotel berbintang, tidak terkecuali di Kabupaten Jember.
Alasan hotel berbintang ramai-ramai menurunkan tarif kamar hotel dipicu oleh tingkat hunian kamar hotel belum normal. Hal itu mereka lakukan mulai Mei lalu.
“Perhimpunan Hotel dan Restoran Indonesia (PHRI) Kabupaten Jember tidak bisa intervensi terhadap penurunan tarif tersebut. Karena itu merupakan kebijakan manajemen masing-masing,” tegas Tegoeh Soeprajitno, Ketua PHRI Kabupaten Jember.
Namun demikian dia berharap situasi seperti ini tidak berkepanjangan dan Covid-19 segera berakhir. Dia berharap di era new normal ini pemerintah daerah untuk mengaktifkan kembali kegiatan di hotel.
“Paling tidak ada pemasukan pendapatan untuk hotel, dan hotel tidak terancam gulung tikar. Karena selama Covid-19 ini sebagian besar kegiatan dilakukan secara virtual,” imbuh dia.
Diperoleh keterangan, di kota penghasil tembakau ini ada lebih dari 50 hotel dengan total sekitar 2.400 kamar. Selama Covid-19, PHRI Jember menerapkan aturan protokol kesehatan. Semua hotel dan restoran wajib telah dilengkapi fasilitas cuci tangan, dan terhadap semua tamu harus dilakukan pengecekan suhu badan menggunakan termogan.
Terpisah Gatot Triyono, Kepala Dinas Informasi dan Komunika (Disfokom) Kabupaten Jember meminta pihak pengelola hotel dan restauran untuk bersabar menghadapi masa sulit seperti sekarang ini. Serta, tetap untuk membantu mencegah penularan Covid-19 karena kebanyakan tamu berasal dari luar kota.
“Kondisi sekarang memang masih diliputi ancaman virus Covid-19. Semua terkena imbas dari virus mematikan ini termasuk sektor pariwisata,” terang Gatot.
Editor: Hadi Sumarsono
Reporter: Winardyasto
Fotografer: Winardyasto"
9,https://radarjember.jawapos.com/berita-daerah/jember/01/09/2020/hindari-penyeberang-pemotor-tabrak-truk,1 September 2020 3:34 PM,Jember,"Hindari Penyeberang, Pemotor Tabrak Truk
","MASUK RUMAH SAKIT: Petugas puskesmas dan anggota Polsek Kencong langsung membawa korban Mahmud Mustofa ke RS terdekat.
JEMBER, RADARJEMBER.ID – Kecelakaan lalu lintas hingga merenggut korban jiwa terjadi di Jalan Raya Umum Desa Wonorejo, Kecamatan Kencong, Senin (31/8) pagi kemarin. Mahmud Mustofa, 42, warga Dukuh Dempok, Kecamatan  Wuluhan, meninggal di tempat kejadian perkara (TKP). Korban mengalami luka parah di bagian kepala.
Sumber Jawa Pos Radar Jember, sebelum terjadi kecelakaan, ada seorang ibu bernama Jannah, 65, yang berusaha menyeberang jalan dari utara. Saat di tengah jalan, muncul korban (Mahmud Mustofa) mengendarai motornya.
Karena jarak terlalu dekat, Jannah, warga asal Dusun Krajan, Desa Wonorejo, Kecamatan Kencong, tersenggol setir. Motor pun oleng. Akhirnya Mahmud yang berboncengan dengan Anissa Febrianti, 21, menabrak truk yang sedang parkir.
Nanang, karyawan Sekawan Motor yang jadi saksi, menjelaskan, pengguna jalan dan warga yang mengetahui kejadian tersebut langsung memberikan pertolongan. “Korban langsung dilarikan ke kamar mayat Puskesmas Kencong,” katanya.
Akibat kejadian tersebut, jalan raya Jember-Lumajang sempat terjadi kemacetan. Sementara, orang yang dibonceng Mahmud, hanya mengalami luka.
Menurut Dian Aris, dari Puskesmas Kencong, Anisa Febrianti (penumpang motor) mengalami patah di bagian giginya. “Katanya korban akan ke Lumajang untuk menjenguk anaknya,” jelasnya.
Kapolsek Kencong AKP Saidi membenarkan telah terjadi kecelakaan yang membawa korban jiwa. Korban meninggal setelah motor yang dikendarai menyenggol orang yang menyeberang jalan. “Kasus terjadinya kecelakaan ini langsung dilimpahkan ke Unit Lakalantas Polres Jember,” pungkas Saidi.
Editor: Hadi Sumarsono
Reporter: Jumai
Fotografer: Istimewa"
